"","Position","Track.Name","Artist","Streams","URL","Date","Region","Danceability","Duration","Instrumentalness","Speechiness","Tempo"
"149955",155,"Te Busco (feat. Nicky Jam)","Cosculluela",13205,"6wHm04cn5HxK6pE2ITEdUS","2017-01-08","ar",NA,NA,NA,NA,NA
"149956",156,"Todo Comenzó Bailando","Marama",13177,"2rrWhFrcSZcZQ2SDKPGKQ6","2017-01-08","ar",NA,NA,NA,NA,NA
"149957",157,"Tan Fácil","CNCO",13005,"1TxgZRcy3kZ7JaEp88MDbC","2017-01-08","ar",NA,NA,NA,NA,NA
"149958",158,"Fanática Sensual","Plan B",12749,"1BygxKyZjq2xjQiFMkSFGp","2017-01-08","ar",NA,NA,NA,NA,NA
"149959",159,"Faded","Alan Walker",12748,"7gHs73wELdeycvS48JfIos","2017-01-08","ar",NA,NA,NA,NA,NA
"149960",160,"Linda","Marka Akme",12646,"5L4iwTXzuuWcV0m0sEDrgj","2017-01-08","ar",NA,NA,NA,NA,NA
"149961",161,"Chica Brasileña","El Super Hobby",12617,"5gwCA6eUUqFNg5VVWo2Yzo","2017-01-08","ar",NA,NA,NA,NA,NA
"149962",162,"743","Miranda!",12566,"08WLghN4UZFMGN532uvako","2017-01-08","ar",NA,NA,NA,NA,NA
"149963",163,"Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer",12494,"0L7loeTIg6akW84aEQZpCT","2017-01-08","ar",NA,NA,NA,NA,NA
"149964",164,"Falsas Mentiras (feat. Ozuna)","Los De La Nazza",12460,"36JI0KHc591i9liHaFqDFG","2017-01-08","ar",NA,NA,NA,NA,NA
"149965",165,"Ego","Lali",12296,"27xe7DYBq1xD5LIfkIrpAj","2017-01-08","ar",NA,NA,NA,NA,NA
"149966",166,"Una en un Millón - Remix","Alexis y Fido",12294,"2BesEfIHzUb7viZwUkSAhE","2017-01-08","ar",NA,NA,NA,NA,NA
"149967",167,"Aventura","Pijama Party",12292,"1y9mv4NMheIuIUKf9hsIsy","2017-01-08","ar",NA,NA,NA,NA,NA
"149968",168,"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)","De La Ghetto",12183,"498YWgZPJWIA4lphXtCNma","2017-01-08","ar",NA,NA,NA,NA,NA
"149969",169,"Amor para un Rato","Olvidate!",12109,"47EEKhimMiDtUfYNR5Ii58","2017-01-08","ar",NA,NA,NA,NA,NA
"149970",170,"Creo","Callejeros",12104,"5Bi9Cq5oVFy1OtUgecbegZ","2017-01-08","ar",NA,NA,NA,NA,NA
"149971",171,"Quien Dijo Amigos","Carlitos Rossy",12097,"5mmeEKfSZZiggiRsNF5kot","2017-01-08","ar",NA,NA,NA,NA,NA
"149972",172,"Chica Real","El Villano",12086,"0KrNNpgu7qGQPNQAQBLGwX","2017-01-08","ar",NA,NA,NA,NA,NA
"149973",173,"Te Amo y Odio","Marama",12065,"5TA9pPL5ATRFcyI9rRBMQ0","2017-01-08","ar",NA,NA,NA,NA,NA
"149974",174,"No hay más nada","Los Totora",12043,"2nruW43pcr20cNm3DBCDbz","2017-01-08","ar",NA,NA,NA,NA,NA
"149975",175,"All We Know","The Chainsmokers",11986,"2rizacJSyD9S1IQUxUxnsK","2017-01-08","ar",NA,NA,NA,NA,NA
"149976",176,"Carnaval","Maluma",11857,"1nO4EGuBjR75IGbFYzqPxO","2017-01-08","ar",NA,NA,NA,NA,NA
"149977",177,"Curiosidad","Rombai",11814,"4PCVVIrUDldF5r7RXtOB5W","2017-01-08","ar",NA,NA,NA,NA,NA
"149978",178,"Cuando Pase El Temblor - Remasterizado 2007","Soda Stereo",11730,"3uMYq07Kj5m564OQwdSCrD","2017-01-08","ar",NA,NA,NA,NA,NA
"149979",179,"Quedate Conmigo","Marka Akme",11697,"0Me4USNMue57mtUkMEdPTr","2017-01-08","ar",NA,NA,NA,NA,NA
"149980",180,"Starving","Hailee Steinfeld",11645,"1qOLh0tI7trd1zdDKxYZTe","2017-01-08","ar",NA,NA,NA,NA,NA
"149981",181,"Black Beatles","Rae Sremmurd",11613,"6fujklziTHa8uoM5OQSfIo","2017-01-08","ar",NA,NA,NA,NA,NA
"149982",182,"Pretextos","Maluma",11557,"7HDOS7qOhBxmcsWTv29PSK","2017-01-08","ar",NA,NA,NA,NA,NA
"149983",183,"Puente","Gustavo Cerati",11548,"6gwaa6ElIixNTvu6RwkMyo","2017-01-08","ar",NA,NA,NA,NA,NA
"149984",184,"Cheap Thrills","Corta La Bocha",11494,"0gMpULrVyvPX3rWGfQUfea","2017-01-08","ar",NA,NA,NA,NA,NA
"149985",185,"Perfect Strangers","Jonas Blue",11422,"1CUVN2kn7mW5FjkqXTR2W1","2017-01-08","ar",NA,NA,NA,NA,NA
"149986",186,"Obsesionado","Farruko",11388,"5Jt4zdXTd9y1zxihiNYQI1","2017-01-08","ar",NA,NA,NA,NA,NA
"149987",187,"Rompecabezas de Amor","Las Pastillas del Abuelo",11278,"6qs5C2MEAHfF2jUdEzpWut","2017-01-08","ar",NA,NA,NA,NA,NA
"149988",188,"Qué Gano Olvidándote - Versión Urbana","Reik",11273,"3H179O48ynsu9q8LOnFQZY","2017-01-08","ar",NA,NA,NA,NA,NA
"149989",189,"Lean On (feat. MØ & DJ Snake)","Major Lazer",11161,"4WjH9Bzt3kx7z8kl0awxh4","2017-01-08","ar",NA,NA,NA,NA,NA
"149990",190,"Enganchado #TocoParaVos - Cumbia Mix","#TocoParaVos",11133,"7zW4IqrzU6dTLw3CM72Qbo","2017-01-08","ar",NA,NA,NA,NA,NA
"149991",191,"Yo Bailaré (feat. Zenon Pereyra)","Halconizados de Amor",11090,"2olCTYZA0iEuLVv1W4gSg0","2017-01-08","ar",NA,NA,NA,NA,NA
"149992",192,"Como Te Extraño","Abel Pintos",11051,"2PlyHAHOb0kJrbfI1MFCYC","2017-01-08","ar",NA,NA,NA,NA,NA
"149993",193,"Segundas Intenciones","Rombai",11046,"1y2jGfgALBBNZL6tXPI2Ke","2017-01-08","ar",NA,NA,NA,NA,NA
"149994",194,"Acá Estoy","El Reja",11031,"5LRSzLW5nw0j1tglHlNOHp","2017-01-08","ar",NA,NA,NA,NA,NA
"149995",195,"Quisiera","CNCO",11007,"4iPV0gcc8keTFl6qxqP73M","2017-01-08","ar",NA,NA,NA,NA,NA
"149996",196,"El Pecado","Ozuna",11003,"5waUXf92wjHTSOmSQz02W4","2017-01-08","ar",NA,NA,NA,NA,NA
"149997",197,"Vale la pena","#TocoParaVos",10981,"0cB2boMVCVfVrZYItg6Vmm","2017-01-08","ar",NA,NA,NA,NA,NA
"149998",198,"Bailando - Spanish Version","Enrique Iglesias",10961,"32lm3769IRfcnrQV11LO4E","2017-01-08","ar",NA,NA,NA,NA,NA
"149999",199,"Bronceado","Marama",10894,"4smbzhaRt7EYwO73SmFXyR","2017-01-08","ar",NA,NA,NA,NA,NA
"150000",200,"Tarara (Remix) [feat. Farruko, Ozuna, Cosculluela, Arcangel & Zion]","Alexio",10878,"5GVvn3XvDtcXJpfN0GmtUp","2017-01-08","ar",NA,NA,NA,NA,NA
"150001",1,"Chantaje","Shakira",176765,"6mICuAdrwEjh6Y6lroV2Kg","2017-01-09","ar",NA,NA,NA,NA,NA
"150002",2,"Reggaetón Lento (Bailemos)","CNCO",174764,"3AEZUABDXNtecAOSC1qTfo","2017-01-09","ar",NA,NA,NA,NA,NA
"150003",3,"Vente Pa' Ca","Ricky Martin",123505,"7DM4BPaS7uofFul3ywMe46","2017-01-09","ar",NA,NA,NA,NA,NA
"150004",4,"Cuando Se Pone a Bailar","Rombai",123200,"1MpKZi1zTXpERKwxmOu1PH","2017-01-09","ar",NA,NA,NA,NA,NA
"150005",5,"Safari","J Balvin",109326,"6rQSrBHf7HlZjtcMZ4S4bO","2017-01-09","ar",NA,NA,NA,NA,NA
"150006",6,"Traicionera","Sebastian Yatra",104112,"5J1c3M4EldCfNxXwrwt8mT","2017-01-09","ar",NA,NA,NA,NA,NA
"150007",7,"Otra Vez (feat. J Balvin)","Zion & Lennox",94397,"3QwBODjSEzelZyVjxPOHdq","2017-01-09","ar",NA,NA,NA,NA,NA
"150008",8,"Shaky Shaky","Daddy Yankee",81687,"58IL315gMSTD37DOZPJ2hf","2017-01-09","ar",NA,NA,NA,NA,NA
"150009",9,"Me Llamas (feat. Maluma) - Remix","Piso 21",78843,"5hEM0JchdVzQ5PwvSfITeX","2017-01-09","ar",NA,NA,NA,NA,NA
"150010",10,"Dile Que Tu Me Quieres","Ozuna",78722,"20ZAJdsKB5IGbGj4ilRt2o","2017-01-09","ar",NA,NA,NA,NA,NA
"150011",11,"Let Me Love You","DJ Snake",74647,"4pdPtRcBmOSQDlJ3Fk945m","2017-01-09","ar",NA,NA,NA,NA,NA
"150012",12,"Andas En Mi Cabeza","Chino & Nacho",72997,"5mey7CLLuFToM2P68Qu1gF","2017-01-09","ar",NA,NA,NA,NA,NA
"150013",13,"La Bicicleta","Carlos Vives",69924,"0sXvAOmXgjR2QUqLK1MltU","2017-01-09","ar",NA,NA,NA,NA,NA
"150014",14,"24K Magic","Bruno Mars",69261,"6b8Be6ljOzmkOmFslEb23P","2017-01-09","ar",NA,NA,NA,NA,NA
"150015",15,"Gyal You A Party Animal - Remix","Charly Black",67759,"1AkTW13ysu0AJrwuM6UY0I","2017-01-09","ar",NA,NA,NA,NA,NA
"150016",16,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",64404,"5knuzwU65gJK7IF5yJsuaW","2017-01-09","ar",NA,NA,NA,NA,NA
"150017",17,"Cuatro Babys","Maluma",62884,"0JoHqmlqE0W0i9prt6kcHR","2017-01-09","ar",NA,NA,NA,NA,NA
"150018",18,"Ay Mi Dios","IAmChino",62118,"6stYbAJgTszHAHZMPxWWCY","2017-01-09","ar",NA,NA,NA,NA,NA
"150019",19,"Shape of You","Ed Sheeran",58157,"7qiZfU4dY1lWllzX7mPBI3","2017-01-09","ar",NA,NA,NA,NA,NA
"150020",20,"Don't Wanna Know","Maroon 5",57609,"5MFzQMkrl1FOOng9tq6R9r","2017-01-09","ar",NA,NA,NA,NA,NA
"150021",21,"Carnavalintro","CHANO",56571,"0tGAPnTFwRJA6FZgYZ0BAe","2017-01-09","ar",NA,NA,NA,NA,NA
"150022",22,"Borro Cassette","Maluma",56413,"6DUdDIRgLqCGq1DwkNWQTN","2017-01-09","ar",NA,NA,NA,NA,NA
"150023",23,"La Noche No Es para Dormir","Mano Arriba",56395,"3gEebOzxHpEwElicl1XBy0","2017-01-09","ar",NA,NA,NA,NA,NA
"150024",24,"Vacaciones","Wisin",55902,"3dQDid3IUNhZy1OehIfYfE","2017-01-09","ar",NA,NA,NA,NA,NA
"150025",25,"Starboy","The Weeknd",55587,"5aAx2yezTd8zXrkmtKl66Z","2017-01-09","ar",NA,NA,NA,NA,NA
"150026",26,"Desde Esa Noche","Thalía",54989,"1pWYnQIlqxTh5bxuPmTG4E","2017-01-09","ar",NA,NA,NA,NA,NA
"150027",27,"Manicomio","Cosculluela",54158,"3n58u3LOFw8mITLvfPvQBz","2017-01-09","ar",NA,NA,NA,NA,NA
"150028",28,"Closer","The Chainsmokers",54120,"7BKLCZ1jbUBVqRi2FVlTVw","2017-01-09","ar",NA,NA,NA,NA,NA
"150029",29,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",53771,"6DNtNfH8hXkqOX1sjqmI7p","2017-01-09","ar",NA,NA,NA,NA,NA
"150030",30,"Side To Side","Ariana Grande",51982,"4pLwZjInHj3SimIyN9SnOz","2017-01-09","ar",NA,NA,NA,NA,NA
"150031",31,"In the Name of Love","Martin Garrix",50515,"04DwTuZ2VBdJCCC5TROn7L","2017-01-09","ar",NA,NA,NA,NA,NA
"150032",32,"DUELE EL CORAZON","Enrique Iglesias",49453,"6YZdkObH88npeKrrkb8Ggf","2017-01-09","ar",NA,NA,NA,NA,NA
"150033",33,"Te Quiero Pa´Mi","Don Omar",48726,"3BY2mafsbsoKGqS380Xnuz","2017-01-09","ar",NA,NA,NA,NA,NA
"150034",34,"My Way","Calvin Harris",43570,"1vvNmPOiUuyCbgWmtc6yfm","2017-01-09","ar",NA,NA,NA,NA,NA
"150035",35,"I Feel It Coming","The Weeknd",43381,"5GXAXm5YOmYT0kL5jHvYBt","2017-01-09","ar",NA,NA,NA,NA,NA
"150036",36,"La Bicicleta - Remix","Carlos Vives",43335,"7IRuf7FrdQvOGs0g9mSNGr","2017-01-09","ar",NA,NA,NA,NA,NA
"150037",37,"Llamame Mas Temprano","Mano Arriba",42200,"5aHJug2wnupoGfgfxRudsk","2017-01-09","ar",NA,NA,NA,NA,NA
"150038",38,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",41577,"17Fd6Yb7mSbinKG8LoWfFl","2017-01-09","ar",NA,NA,NA,NA,NA
"150039",39,"No Quiere Enamorarse (Remix) [feat. Daddy Yankee]","Ozuna",41257,"4vlbjBSMqycZk6t4HVRpnC","2017-01-09","ar",NA,NA,NA,NA,NA
"150040",40,"Pasarla Bien","Marama",40376,"0ZzVPCGdkpKcxAzMNDD5UZ","2017-01-09","ar",NA,NA,NA,NA,NA
"150041",41,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",39954,"6JV2JOEocMgcZxYSZelKcc","2017-01-09","ar",NA,NA,NA,NA,NA
"150042",42,"Treat You Better","Shawn Mendes",39698,"4Hf7WnR761jpxPr5D46Bcd","2017-01-09","ar",NA,NA,NA,NA,NA
"150043",43,"Traicionera - Remix","Sebastian Yatra",39238,"2webQDZmtGioeu3zUUi9We","2017-01-09","ar",NA,NA,NA,NA,NA
"150044",44,"Tu Ritmo","Los Bonnitos",38179,"0BFgCEE7ozbyB1PpLpLyhM","2017-01-09","ar",NA,NA,NA,NA,NA
"150045",45,"Fuego","Juanes",37928,"0mwPE0lPOgnWf2bo14xedJ","2017-01-09","ar",NA,NA,NA,NA,NA
"150046",46,"One Dance","Drake",36652,"1xznGGDReH1oQq0xzbwXa3","2017-01-09","ar",NA,NA,NA,NA,NA
"150047",47,"La Gozadera","Gente De Zona",36006,"0OMRAvrtLWE2TvcXorRiB9","2017-01-09","ar",NA,NA,NA,NA,NA
"150048",48,"Ya Me Enteré (feat. Nicky Jam) - Urban Version","Reik",35646,"2SSYqDX8KTgy01NlqtUo0F","2017-01-09","ar",NA,NA,NA,NA,NA
"150049",49,"Bobo","J Balvin",35041,"7AtlMCIauSQZqiXSlbBPW6","2017-01-09","ar",NA,NA,NA,NA,NA
"150050",50,"No Llores","LOAN",33474,"07GOnZWIiHWjLzUsaTv5yO","2017-01-09","ar",NA,NA,NA,NA,NA
"150051",51,"Chillax","Farruko",33124,"1lxswgIpzV6HhENRvkflES","2017-01-09","ar",NA,NA,NA,NA,NA
"150052",52,"Te Vas","Ozuna",32220,"2twUPIYOTqVivev47pf7bU","2017-01-09","ar",NA,NA,NA,NA,NA
"150053",53,"Just Hold On","Steve Aoki",30512,"3EmmCZoqpWOTY1g2GBwJoR","2017-01-09","ar",NA,NA,NA,NA,NA
"150054",54,"Me Ama Me Odia","Ozuna",30122,"6041gM9Th1ViQcnzkIxnuv","2017-01-09","ar",NA,NA,NA,NA,NA
"150055",55,"Si Me Dices Que Si (feat. Nicky Jam)","Cosculluela",30007,"3noN1TxpjbjjmKqssghvg8","2017-01-09","ar",NA,NA,NA,NA,NA
"150056",56,"Work","Rihanna",29898,"14WWzenpaEgQZlqPq2nk4v","2017-01-09","ar",NA,NA,NA,NA,NA
"150057",57,"Castle on the Hill","Ed Sheeran",29583,"6PCUP3dWmTjcTtXY02oFdT","2017-01-09","ar",NA,NA,NA,NA,NA
"150058",58,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)","Farruko",29390,"2FrnTVSHjgnEylKGdHRUK1","2017-01-09","ar",NA,NA,NA,NA,NA
"150059",59,"The Greatest","Sia",28861,"7xHWNBFm6ObGEQPaUxHuKO","2017-01-09","ar",NA,NA,NA,NA,NA
"150060",60,"Bailame Despacio","Xantos",28350,"4OaTpLJIa2harufGxfOPUu","2017-01-09","ar",NA,NA,NA,NA,NA
"150061",61,"Sin Contrato","Maluma",28201,"09S64DUkxIX9EwIaULu6yN","2017-01-09","ar",NA,NA,NA,NA,NA
"150062",62,"El Perdedor - The Remix","Maluma",27669,"4QsPTKvdpgkA7mBAvclZTa","2017-01-09","ar",NA,NA,NA,NA,NA
"150063",63,"Shed a Light","Robin Schulz",27589,"1cG0umU5TKStygKsPFZ9pY","2017-01-09","ar",NA,NA,NA,NA,NA
"150064",64,"Hymn For The Weekend - Seeb Remix","Coldplay",27388,"1OAiWI2oPmglaOiv9fdioU","2017-01-09","ar",NA,NA,NA,NA,NA
"150065",65,"Llegaste tú (feat. Reykon)","Sofia Reyes",27007,"79Bm3DTEYuQsDpUVHbSRsL","2017-01-09","ar",NA,NA,NA,NA,NA
"150066",66,"This Is What You Came For","Calvin Harris",26608,"0azC730Exh71aQlOt9Zj3y","2017-01-09","ar",NA,NA,NA,NA,NA
"150067",67,"Hasta el Amanecer","Nicky Jam",26516,"5Fim1gaXBgsiFfsQAfQSDS","2017-01-09","ar",NA,NA,NA,NA,NA
"150068",68,"Sin Contrato","Maluma",26342,"3yHJs5NmQk2ROAWCfjniXV","2017-01-09","ar",NA,NA,NA,NA,NA
"150069",69,"Don't Let Me Down","The Chainsmokers",25796,"0QsvXIfqM0zZoerQfsI9lm","2017-01-09","ar",NA,NA,NA,NA,NA
"150070",70,"Call On Me - Ryan Riback Extended Remix","Starley",25153,"78rIJddV4X0HkNAInEcYde","2017-01-09","ar",NA,NA,NA,NA,NA
"150071",71,"Pájaro Cantor","Abel Pintos",24977,"16rQTTMtbn0ODLyflr0O6Q","2017-01-09","ar",NA,NA,NA,NA,NA
"150072",72,"Pull-Up","Jason Derulo",24874,"1SYqEFrLotYNBTJbNXKEa5","2017-01-09","ar",NA,NA,NA,NA,NA
"150073",73,"Sin Contrato - Remix","Maluma",24813,"2xNZeeqmwMPVKnD7FSQfgt","2017-01-09","ar",NA,NA,NA,NA,NA
"150074",74,"Cheap Thrills","Sia",24524,"27SdWb2rFzO6GWiYDBTD9j","2017-01-09","ar",NA,NA,NA,NA,NA
"150075",75,"Heathens","Twenty One Pilots",24418,"6i0V12jOa3mr6uu4WYhUBr","2017-01-09","ar",NA,NA,NA,NA,NA
"150076",76,"Ruleta Rusa","Kevin Roldan",24044,"77KHmKnBmVGTjRCeMVXpWH","2017-01-09","ar",NA,NA,NA,NA,NA
"150077",77,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",24025,"68EMU2RD1ECNeOeJ5qAXCV","2017-01-09","ar",NA,NA,NA,NA,NA
"150078",78,"Noche Loca","Marama",23446,"0gzcET27nREY6aD8LJU9wD","2017-01-09","ar",NA,NA,NA,NA,NA
"150079",79,"Amor y dolor","Carlos Baute",23281,"4efQTJSX6Jca1hHZNi74Zd","2017-01-09","ar",NA,NA,NA,NA,NA
"150080",80,"Would I Lie To You - Radio Edit","David Guetta",23239,"4PdJSsESm34djLfBde9Pr2","2017-01-09","ar",NA,NA,NA,NA,NA
"150081",81,"Baila","Agapornis",22811,"3iS4VBJ3Bg1HyL3e6WNpgi","2017-01-09","ar",NA,NA,NA,NA,NA
"150082",82,"Locuras contigo","Rombai",22666,"5jMvnSyOgGY8JpvHqeyVOg","2017-01-09","ar",NA,NA,NA,NA,NA
"150083",83,"El Chisme","Reykon",22406,"4VXejnj5WgM6H72ct2fSgQ","2017-01-09","ar",NA,NA,NA,NA,NA
"150084",84,"Comerte a Besos (feat. Cande Buasso)","Pijama Party",22208,"4UHZMWgKDjJ1zS0t6f6qPv","2017-01-09","ar",NA,NA,NA,NA,NA
"150085",85,"El Perdedor","Maluma",22175,"1iEwyiSLAunPR6uouANE0O","2017-01-09","ar",NA,NA,NA,NA,NA
"150086",86,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel Aa",22134,"5q2JbCNi4FcnglgPfxcV65","2017-01-09","ar",NA,NA,NA,NA,NA
"150087",87,"Cake By The Ocean","DNCE",21600,"2aFiaMXmWsM3Vj72F9ksBl","2017-01-09","ar",NA,NA,NA,NA,NA
"150088",88,"Photograph","Ed Sheeran",21467,"6fxVffaTuwjgEk5h9QyRjy","2017-01-09","ar",NA,NA,NA,NA,NA
"150089",89,"Lo Intentamos","Marama",21461,"4Kzk0koKwzCMiIx4rAqCZp","2017-01-09","ar",NA,NA,NA,NA,NA
"150090",90,"Encantadora - Remix","Yandel",21431,"0EpFfFZpCuqYFzHvxOtrZS","2017-01-09","ar",NA,NA,NA,NA,NA
"150091",91,"Mi Tesoro (feat. Nicky Jam)","Zion & Lennox",21417,"5HABnFSYvl6mTmg8nSdzHa","2017-01-09","ar",NA,NA,NA,NA,NA
"150092",92,"Deja De Llorar","El Polaco",21227,"3tddzXTgneWrkV2cYNUBZe","2017-01-09","ar",NA,NA,NA,NA,NA
"150093",93,"Picky","Joey Montana",20855,"4tPL9PeVZY4c0jUPtSD5nx","2017-01-09","ar",NA,NA,NA,NA,NA
"150094",94,"Te Vas - Version Cumbia","aLee DJ",20770,"0j8zA8KrITjLVoAm3H3X6u","2017-01-09","ar",NA,NA,NA,NA,NA
"150095",95,"Papi Shampu","De La Calle",20591,"0o221VNm4azkzYYLtxDGgV","2017-01-09","ar",NA,NA,NA,NA,NA
"150096",96,"Ride","Twenty One Pilots",20516,"2Z8WuEywRWYTKe1NybPQEW","2017-01-09","ar",NA,NA,NA,NA,NA
"150097",97,"Se Pone Loca","CantoParaBailar",20037,"0FVuUna31PTRmWGLs8W1o4","2017-01-09","ar",NA,NA,NA,NA,NA
"150098",98,"Me Reclama","Mambo Kingz",20003,"4ojwGTehgBRAg52jbFgzJg","2017-01-09","ar",NA,NA,NA,NA,NA
"150099",99,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN",19664,"3NdDpSvN911VPGivFlV5d0","2017-01-09","ar",NA,NA,NA,NA,NA
"150100",100,"Ginza","J Balvin",19467,"5N8nNuTmIzkZOfcxXlygUw","2017-01-09","ar",NA,NA,NA,NA,NA
"150101",101,"Ya No Hay Nadie Que Nos Pare","TINI",19028,"6c9eHvNPci0RsK8Er0QI6v","2017-01-09","ar",NA,NA,NA,NA,NA
"150102",102,"Love Yourself","Justin Bieber",19003,"3hB5DgAiMAQ4DzYbsMq1IT","2017-01-09","ar",NA,NA,NA,NA,NA
"150103",103,"Hasta la luna","#TocoParaVos",18805,"1A3yLIqelu1D7MCtw06Cu7","2017-01-09","ar",NA,NA,NA,NA,NA
"150104",104,"Stressed Out","Twenty One Pilots",18693,"3CRDbSIZ4r5MsZ0YwxuEkn","2017-01-09","ar",NA,NA,NA,NA,NA
"150105",105,"Thinking Out Loud","Ed Sheeran",18684,"1Slwb6dOYkBlWal1PGtnNg","2017-01-09","ar",NA,NA,NA,NA,NA
"150106",106,"Que Raro","Feid",18629,"3kg9JvQe6QJFKUQCN1oIQz","2017-01-09","ar",NA,NA,NA,NA,NA
"150107",107,"Era Tranquila","Marama",18613,"5OqaLWo9WbNPWDilrwNwzt","2017-01-09","ar",NA,NA,NA,NA,NA
"150108",108,"Baila Conmigo","Juan Magán",18459,"772io14jrMTxGJbijtDccQ","2017-01-09","ar",NA,NA,NA,NA,NA
"150109",109,"Si Te Dejas Llevar (feat. Juanka)","Ozuna",18448,"7rDi4fIeHSM3KAUYAKYMMN","2017-01-09","ar",NA,NA,NA,NA,NA
"150110",110,"Dueles","Jesse & Joy",18407,"1iRvhKiXRElIH2Uf4gd95P","2017-01-09","ar",NA,NA,NA,NA,NA
"150111",111,"By Your Side","Jonas Blue",18274,"1D3ODoXHBLpdxolZRHWV1j","2017-01-09","ar",NA,NA,NA,NA,NA
"150112",112,"No Me Olvides","La Beriso",18265,"7LDUiraavMZ6mb8hK3mXkj","2017-01-09","ar",NA,NA,NA,NA,NA
"150113",113,"Hasta Que Se Seque el Malecón - Remix","Jacob Forever",18232,"6sMPwcpYtxm1mlgYbp1B0t","2017-01-09","ar",NA,NA,NA,NA,NA
"150114",114,"De Pies a Cabeza","Maná",18152,"2CkHE54EH44Qj945ynQRw7","2017-01-09","ar",NA,NA,NA,NA,NA
"150115",115,"Mercy","Shawn Mendes",17866,"4TZy1wLyHec06pwgFYDh1a","2017-01-09","ar",NA,NA,NA,NA,NA
"150116",116,"Ando buscando","Carlos Baute",17841,"7BwJtE8KSbCQKOCTIAY3jX","2017-01-09","ar",NA,NA,NA,NA,NA
"150117",117,"Say You Won't Let Go","James Arthur",17806,"5uCax9HTNlzGybIStD3vDh","2017-01-09","ar",NA,NA,NA,NA,NA
"150118",118,"Acércate (feat. Nicky Jam) - Remix","De La Ghetto",17774,"35OC6rMxa8lJi8eDiUVShS","2017-01-09","ar",NA,NA,NA,NA,NA
"150119",119,"Sorry","Justin Bieber",17709,"69bp2EbF7Q2rqc5N3ylezZ","2017-01-09","ar",NA,NA,NA,NA,NA
"150120",120,"Si Ella Quisiera","Justin Quiles",17671,"7cIkMEpDhT7Vpw1FHOQqKC","2017-01-09","ar",NA,NA,NA,NA,NA
"150121",121,"Work from Home","Fifth Harmony",17617,"4tCtwWceOPWzenK2HAIJSb","2017-01-09","ar",NA,NA,NA,NA,NA
"150122",122,"Si Ella Quisiera - Remix","Justin Quiles",17496,"0A2h9QjoPdbVwa9LFiijqM","2017-01-09","ar",NA,NA,NA,NA,NA
"150123",123,"Too Good","Drake",17457,"11KJSRSgaDxqydKYiD2Jew","2017-01-09","ar",NA,NA,NA,NA,NA
"150124",124,"The Scientist","Coldplay",17456,"75JFxkI2RXiU7L9VXzMkle","2017-01-09","ar",NA,NA,NA,NA,NA
"150125",125,"Deja Que Te Bese","Alejandro Sanz",17035,"0s6yB0ZFl1LvYHAnGhXFga","2017-01-09","ar",NA,NA,NA,NA,NA
"150126",126,"Hello","Karol G",16984,"1PGENMzwUy16wlpZiuLS65","2017-01-09","ar",NA,NA,NA,NA,NA
"150127",127,"Hear Me Now","Alok",16801,"1a5Yu5L18qNxVhXx38njON","2017-01-09","ar",NA,NA,NA,NA,NA
"150128",128,"Pierde Los Modales","J Balvin",16296,"4r3itKA9HEJo48RG65OEnt","2017-01-09","ar",NA,NA,NA,NA,NA
"150129",129,"Otra Copa (feat. Farruko)","Justin Quiles",16278,"5KX51uLJYo1S1MmITG7lHD","2017-01-09","ar",NA,NA,NA,NA,NA
"150130",130,"Yo te propongo","Rombai",16273,"0YFoSD5VhoVrRbrnFERpVM","2017-01-09","ar",NA,NA,NA,NA,NA
"150131",131,"Crimen","Gustavo Cerati",16173,"3oqWr0jDWNXxWufNogGREp","2017-01-09","ar",NA,NA,NA,NA,NA
"150132",132,"El Perdón","Nicky Jam",16133,"7qCAVkHWZkF44OzOUKf8Cr","2017-01-09","ar",NA,NA,NA,NA,NA
"150133",133,"This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners","Kungs",16107,"0tICYNayWWhH9GPeFrfjfD","2017-01-09","ar",NA,NA,NA,NA,NA
"150134",134,"Nena","Marama",15952,"347TStOSY6IOqMB84Rpxwk","2017-01-09","ar",NA,NA,NA,NA,NA
"150135",135,"Ya Me Enteré","Reik",15927,"0lPXFrKyl8HkdQ2E6NmNja","2017-01-09","ar",NA,NA,NA,NA,NA
"150136",136,"Trumpets","Sak Noel & Salvi",15762,"5dH7o4TP3HYLvCjo4QAhhv","2017-01-09","ar",NA,NA,NA,NA,NA
"150137",137,"Madrugada","La Beriso",15664,"4SGCn3ZVXa7bepHuAdQvC9","2017-01-09","ar",NA,NA,NA,NA,NA
